stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Foothills,6/26/22,0,92.7,1428,61.95,2327,76.74,43.51,,,,,,,,,,2.685,15.49,1313,263,0,738.5,0.275,*,,,,,,,,,,,,,,,,,,,,
Foothills,6/27/22,0,96.6,1251,62.07,44,81,37.04,,,,,,,,,,2.777,15.49,1144,273,0,699.7,0.272,*,,,,,,,,,,,,,,,,,,,,
Foothills,6/28/22,0,95.9,1407,64.13,2326,80.3,41.36,,,,,,,,,,2.273,17.17,1455,259,0,702.6,0.261,*,,,,,,,,,,,,,,,,,,,,
Foothills,6/29/22,0,93.2,1349,60.25,317,75.51,55.74,,,,,,,,,,1.643,12.14,1217,275,0,694.8,0.242,*,,,,,,,,,,,,,,,,,,,,
Foothills,6/30/22,0,91,1448,59.52,539,72.93,63.35,,,,,,,,,,2.301,15.49,1427,278,0,700.3,0.24,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/1/22,0,89.4,1447,55.87,558,71.2,63.38,,,,,,,,,,2.231,17.17,1535,285,0,699,0.242,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/2/22,0,85,1207,56.97,612,68.63,68.83,,,,,,,,,,2.645,15.49,1157,293,0,706.6,0.233,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/3/22,0,80.2,1413,57.64,350,66.08,70.6,,,,,,,,,,2.512,17.17,1218,262,0,713.3,0.217,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/4/22,0,80.9,1357,57.33,303,66.38,70,,,,,,,,,,3.039,17.17,1249,256,0,688.9,0.217,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/5/22,0,83.1,1317,55.39,434,67.3,71.92,,,,,,,,,,3.346,17.17,1343,285,0,691.1,0.224,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/6/22,0,82,1320,57.33,420,67.78,74.15,,,,,,,,,,3.117,17.17,1338,251,0,668.2,0.217,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/7/22,0,86.6,1347,58.3,550,69.74,70.68,,,,,,,,,,2.634,15.49,1112,281,0,693.1,0.23,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/8/22,0,86.5,1324,57.39,623,69.94,71.59,,,,,,,,,,2.866,17.17,1352,273,0,698.9,0.234,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/9/22,0,89,1513,55.39,606,72.01,64.35,,,,,,,,,,3.002,15.49,1113,323,0,712.8,0.253,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/10/22,0,90.3,1458,61.47,2352,75.01,55.33,,,,,,,,,,2.681,15.49,1234,264,0,703.1,0.257,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/11/22,0,85.8,1232,54.66,438,68.58,73.01,,,,,,,,,,2.523,15.49,1428,269,0,692.6,0.229,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/12/22,0,83.8,1352,57.45,2358,66.82,75.27,,,,,,,,,,2.678,15.49,1601,276,0,660.2,0.212,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/13/22,0,83.7,1519,55.63,335,67.49,72.22,,,,,,,,,,3.065,17.17,1236,294,0,669.1,0.221,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/14/22,0,84.5,1435,56.72,406,68.06,73.62,,,,,,,,,,2.172,15.49,1105,275,0,657.2,0.208,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/15/22,0,87.8,1434,58.3,321,71.26,71.56,,,,,,,,,,2.747,15.49,1304,294,0,663.1,0.227,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/16/22,0,90.9,1246,62.06,116,75.06,65.09,,,,,,,,,,2.262,15.49,1258,267,0,658.9,0.23,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/17/22,0,93.7,1411,65.1,327,76.32,59.45,,,,,,,,,,2.311,15.49,1007,256,0,654.8,0.224,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/18/22,0,90.7,1335,64.73,2359,77.01,57.57,,,,,,,,,,2.811,15.49,1244,267,0,655.7,0.237,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/19/22,0,92.9,1442,64.86,1,78.51,42.72,,,,,,,,,,2.797,17.17,1249,292,0,677.6,0.259,M,,,,,,,,,,,,,,,,,,,,
Foothills,7/20/22,0,91.8,1344,65.59,541,76.12,51.03,,,,,,,,,,2.808,17.17,1335,268,0,635.7,0.239,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/21/22,0,91.4,1252,60.49,2358,74.37,56,,,,,,,,,,1.676,15.49,1317,243,0,679.7,0.234,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/22/22,0,89,1514,57.76,450,69.81,73.29,,,,,,,,,,2.432,15.49,1234,254,0,655,0.22,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/23/22,0,87.9,1418,59.75,310,68.92,75.2,,,,,,,,,,2.813,15.49,1316,272,0,634.1,0.211,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/24/22,0,86.9,1347,60.48,529,70.06,74.94,,,,,,,,,,3.141,13.82,1055,298,0,674.6,0.22,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/25/22,0,86.8,1355,62.3,323,70.87,74.2,,,,,,,,,,2.927,13.82,1029,276,0,667.9,0.221,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/26/22,0,87,1417,60.48,342,71.15,71.79,,,,,,,,,,2.679,15.49,1213,273,0,670.6,0.225,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/27/22,0,86.7,1224,58.24,519,70.86,69.01,,,,,,,,,,2.987,18.85,1310,298,0,641.4,0.225,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/28/22,0,90.3,1251,58.91,209,71.38,65.49,,,,,,,,,,2.149,15.49,1238,255,0,606.1,0.209,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/29/22,0,88.7,1244,58.24,556,69.83,72.81,,,,,,,,,,1.808,13.82,1345,291,0,607.7,0.2,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/30/22,0,90.5,1431,60.49,510,72.98,68.72,,,,,,,,,,2.201,15.49,1251,285,0,625.1,0.215,*,,,,,,,,,,,,,,,,,,,,
Foothills,7/31/22,0,86.8,1450,64.92,118,74.06,61.16,,,,,,,,,,2.082,15.49,1347,276,0.03,411.6,0.148,S,,,,,,,,,,,,,,,,,,,,
Foothills,8/1/22,0,91.2,1218,65.16,2309,76.33,55.13,,,,,,,,,,3.11,17.17,1220,264,0,633.9,0.242,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/2/22,0,90.4,1437,63.64,512,74.92,58.88,,,,,,,,,,2.951,18.85,1251,276,0,644,0.233,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/3/22,0,89.5,1526,63.64,448,74.04,64.61,,,,,,,,,,2.049,15.49,1248,257,0,612.1,0.211,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/4/22,0,87.3,1131,62.07,401,71.58,72.69,,,,,,,,,,1.809,13.82,1225,266,0,424.8,0.151,S,,,,,,,,,,,,,,,,,,,,
Foothills,8/5/22,0,90.7,1334,65.59,347,75.95,61.67,,,,,,,,,,3.573,17.17,1327,283,0,655.5,0.246,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/6/22,0,94.1,1503,64.73,447,78.62,48.29,,,,,,,,,,3.821,15.49,1135,281,0,671.6,0.26,M,,,,,,,,,,,,,,,,,,,,
Foothills,8/7/22,0,96.7,1153,71.06,2215,81.9,35.25,,,,,,,,,,2.272,13.82,1102,275,0,639.2,0.243,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/8/22,0,93.2,1328,66.56,513,79.23,48.8,,,,,,,,,,1.62,13.82,1227,266,0,644.7,0.226,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/9/22,0,96.2,1512,69.11,2235,80.6,45.35,,,,,,,,,,1.977,18.85,1217,270,0,645.2,0.238,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/10/22,0,95.2,1300,70.57,12,81.2,43.46,,,,,,,,,,2.495,17.17,1308,278,0,640.6,0.243,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/11/22,0,94.9,1324,67.65,531,80.2,40.71,,,,,,,,,,3.077,18.85,1400,239,0,663.6,0.265,M,,,,,,,,,,,,,,,,,,,,
Foothills,8/12/22,0,94.1,1403,66.81,334,79.25,42.62,,,,,,,,,,2.485,17.17,1436,258,0,643.2,0.244,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/13/22,0,96.6,1230,68.93,2238,81.1,42.51,,,,,,,,,,1.922,15.49,1540,277,0,645.3,0.236,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/14/22,0,95.1,1403,66.44,510,78.7,52.5,,,,,,,,,,2.294,17.17,1333,272,0,645.8,0.239,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/15/22,0,94.1,1351,66.44,359,77.48,57.87,,,,,,,,,,2.421,13.82,1150,307,0,646.2,0.233,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/16/22,0,94.8,1430,64.5,426,77.8,58.56,,,,,,,,,,2.327,15.49,1305,265,0,640.3,0.237,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/17/22,0,93.1,1432,65.22,2349,78.24,54.04,,,,,,,,,,2.524,17.17,1247,261,0,628.5,0.235,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/18/22,0,90.4,1336,62.19,522,74.12,62.66,,,,,,,,,,2.426,15.49,1223,268,0,633,0.228,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/19/22,0,90.5,1327,58.43,530,71.43,71.89,,,,,,,,,,2.061,13.82,1321,261,0,619.2,0.21,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/20/22,0,86,1326,60.73,532,69.2,77.44,,,,,,,,,,1.612,15.49,1154,288,0,592.9,0.187,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/21/22,0,84.5,1418,61.46,552,68.85,79,,,,,,,,,,2.413,15.49,1204,243,0,515.9,0.169,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/22/22,0,87.3,1441,61.09,424,70.88,75,,,,,,,,,,2.845,17.17,1316,303,0,574.3,0.195,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/23/22,0,90.1,1459,58.31,529,71.59,74.19,,,,,,,,,,2.04,15.49,1404,267,0,609.8,0.205,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/24/22,0,91.4,1353,60.37,431,72.14,75.13,,,,,,,,,,1.535,13.82,1435,259,0,584,0.194,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/25/22,0,93.1,1331,63.28,38,76.75,61.73,,,,,,,,,,2.013,15.49,1437,265,0,593.4,0.212,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/26/22,0,90.9,1236,63.88,441,74.27,69.18,,,,,,,,,,2.382,18.85,1248,247,0,605.7,0.218,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/27/22,0,86.9,1241,59.76,427,70.78,74.65,,,,,,,,,,2.383,15.49,1313,278,0,598.9,0.2,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/28/22,0,84.4,1444,62.12,2213,70.26,73.11,,,,,,,,,,2.851,18.85,1252,276,0,577.2,0.192,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/29/22,0,85,1332,62,513,71,72.59,,,,,,,,,,3.203,18.85,1336,256,0,583.4,0.199,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/30/22,0,95,1600,63.88,49,79.65,49.48,,,,,,,,,,3.188,17.17,1243,279,0,600.5,0.237,*,,,,,,,,,,,,,,,,,,,,
Foothills,8/31/22,0,106.7,1517,74.47,544,89.2,29.37,,,,,,,,,,3.786,17.17,1107,271,0,600.4,0.27,M,,,,,,,,,,,,,,,,,,,,
Foothills,9/1/22,0,101.2,1339,75.32,2123,87.5,35.68,,,,,,,,,,1.39,13.82,1042,69,0,562.3,0.205,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/2/22,0,100.5,1249,73.61,403,85.8,45.91,,,,,,,,,,2.617,13.82,1141,253,0,575.3,0.227,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/3/22,0,101.6,1218,78.36,216,87,46.01,,,,,,,,,,2.19,18.85,1338,104,0.21,474.6,0.186,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/4/22,0,102.3,905,75.92,2152,88.2,48.18,,,,,,,,,,1.653,13.82,922,279,0,557.9,0.21,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/5/22,0,101,1404,74.34,2329,85.1,54.29,,,,,,,,,,2.138,15.49,1342,294,0,574.6,0.223,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/6/22,0,100.1,1324,70.82,113,83.4,54.25,,,,,,,,,,1.761,12.14,1248,286,0,531.7,0.202,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/7/22,0,101.4,1248,75.2,544,86,47.13,,,,,,,,,,2.344,15.49,1318,238,0,477.6,0.193,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/8/22,0,99.6,1224,75.2,315,85.8,44.73,,,,,,,,,,3.345,22.2,1235,311,0,370.1,0.187,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/9/22,0,89.5,932,66.44,2352,79.75,58.57,,,,,,,,,,3.639,37.29,1147,94,0.11,102.9,0.098,S,,,,,,,,,,,,,,,,,,,,
Foothills,9/10/22,0,78.1,1240,65.89,420,71.6,81.6,,,,,,,,,,1.296,12.14,1250,280,0,197.4,0.07,S,,,,,,,,,,,,,,,,,,,,
Foothills,9/11/22,0,89.5,1338,68.75,2119,74.92,78.41,,,,,,,,,,2.231,18.85,1235,244,0.17,490.8,0.173,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/12/22,0,86.7,1305,67.29,255,73.68,77.05,,,,,,,,,,3.355,18.85,1242,254,0,416.5,0.149,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/13/22,0,86.2,1343,63.4,2224,72.33,72.61,,,,,,,,,,1.801,13.82,1118,287,0,478.2,0.158,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/14/22,0,82.1,1408,61.47,532,68.22,76.93,,,,,,,,,,1.82,15.49,1459,259,0,506.1,0.157,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/15/22,0,82.8,1336,59.52,118,67.54,72.38,,,,,,,,,,2.245,18.85,1432,247,0,531.8,0.171,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/16/22,0,81.6,1324,58,538,67.11,75.26,,,,,,,,,,2.269,15.49,1212,265,0,540.8,0.172,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/17/22,0,80.3,1453,59.76,13,66.31,75.88,,,,,,,,,,2.311,15.49,1317,266,0,452.7,0.144,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/18/22,0,78.58,1214,57.94,2329,66.01,71.1,,,,,,,,,,2.669,15.49,1241,284,0,480.5,0.151,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/19/22,0,81.1,1237,56.36,508,66.29,70.88,,,,,,,,,,2.821,18.85,1314,285,0,548.7,0.174,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/20/22,0,83.7,1241,58.12,512,67.94,70.25,,,,,,,,,,3.764,18.85,1244,287,0,545.3,0.183,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/21/22,0,82.1,1238,58.79,522,67.9,60.93,,,,,,,,,,3.78,20.52,1418,287,0,548,0.186,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/22/22,0,88.1,1322,61.35,401,71.85,48.37,,,,,,,,,,2.618,15.49,1227,292,0,553.5,0.194,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/23/22,0,91.9,1302,65.6,354,76.72,38.86,,,,,,,,,,2.106,13.82,1256,251,0,519,0.189,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/24/22,0,91.4,1227,69.9,512,78.74,36.9,,,,,,,,,,2.69,17.17,1533,270,0,519.5,0.199,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/25/22,0,92,1315,70.09,300,79.32,39.57,,,,,,,,,,2.915,17.17,1216,273,0,521.2,0.203,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/26/22,0,94.3,1432,70.09,2242,80.1,40.87,,,,,,,,,,2.452,15.49,1221,270,0,516.9,0.195,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/27/22,0,95.9,1359,72.03,53,81.8,44.53,,,,,,,,,,2.05,13.82,1308,271,0,516.9,0.191,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/28/22,0,94.8,1254,66.68,2359,79.5,51.58,,,,,,,,,,1.845,15.49,1501,279,0,512.2,0.186,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/29/22,0,87.6,1317,60.37,2321,74,62.51,,,,,,,,,,2.2,13.82,1221,286,0,514.4,0.174,*,,,,,,,,,,,,,,,,,,,,
Foothills,9/30/22,0,80.4,1340,56.84,607,64.89,80.9,,,,,,,,,,1.492,12.14,1252,234,0,480.4,0.142,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/1/22,0,79.43,1220,57.33,552,64.46,75.93,,,,,,,,,,2.262,15.49,1323,252,0,434.3,0.135,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/2/22,0,80.3,1314,59.28,2359,66.21,74.58,,,,,,,,,,3.229,17.17,1220,286,0,462.5,0.148,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/3/22,0,82.2,1332,58.67,33,67.52,76.98,,,,,,,,,,2.337,17.17,1326,256,0,461.1,0.149,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/4/22,0,84.8,1244,60.49,2328,69.45,75.06,,,,,,,,,,1.832,13.82,1333,263,0,474.5,0.151,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/5/22,0,84.7,1249,57.45,357,67.69,81,,,,,,,,,,1.996,13.82,1231,265,0,451.1,0.145,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/6/22,0,82.5,1352,59.64,518,67.23,81.2,,,,,,,,,,2.505,12.14,1158,259,0,441.8,0.138,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/7/22,0,84.6,1305,58.91,551,68.35,78.85,,,,,,,,,,1.739,13.82,1311,270,0,439.6,0.14,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/8/22,0,84.7,1338,59.4,613,70.06,73.97,,,,,,,,,,2.155,15.49,1229,250,0,446.3,0.147,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/9/22,0,83.6,1332,59.03,246,67.62,78.03,,,,,,,,,,2.048,13.82,1344,276,0,441.4,0.14,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/10/22,0,81.1,1300,58.49,734,65.61,82.3,,,,,,,,,,1.98,13.82,1400,274,0,390.3,0.121,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/11/22,0,77,1317,60.37,609,64.39,84.4,,,,,,,,,,2.35,15.49,1907,290,0.03,276.5,0.086,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/12/22,0,78.82,1344,60.36,303,65.09,85.8,,,,,,,,,,2.003,15.49,1345,304,0.17,353.4,0.107,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/13/22,0,77.24,1432,60,711,64.41,86.1,,,,,,,,,,1.605,12.14,1415,269,0,293.5,0.088,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/14/22,0,67.9,1220,58.79,442,61.1,90.5,,,,,,,,,,0.808,8.79,1238,278,0.13,109.2,0.035,S,,,,,,,,,,,,,,,,,,,,
Foothills,10/15/22,0,63.76,1401,56.97,621,59.36,89.8,,,,,,,,,,1.368,18.85,2056,294,0.35,105.5,0.034,S,,,,,,,,,,,,,,,,,,,,
Foothills,10/16/22,0,66.56,1312,56.72,541,61.1,86.1,,,,,,,,,,2.02,12.14,1440,285,0,131.2,0.043,S,,,,,,,,,,,,,,,,,,,,
Foothills,10/17/22,0,79.31,1312,57.45,207,66.39,74.87,,,,,,,,,,2.033,13.82,1331,293,0,424,0.128,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/18/22,0,87.3,1302,64.62,35,75.97,45.41,,,,,,,,,,2.489,17.17,1317,261,0,427.5,0.158,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/19/22,0,92.2,1322,70.45,246,80.1,29.89,,,,,,,,,,2.553,17.17,923,108,0,431.4,0.167,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/20/22,0,89.9,1210,63.78,2338,77.48,34.77,,,,,,,,,,2.788,17.17,1242,286,0,438.2,0.166,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/21/22,0,81.7,1411,58.37,543,66.6,73.72,,,,,,,,,,1.696,12.14,1219,291,0,380.7,0.114,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/22/22,0,67.05,1155,55.75,2253,60.57,80.9,,,,,,,,,,1.35,12.14,1430,146,0.01,164.3,0.05,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/23/22,0,70.69,1343,51.99,556,58.34,74.35,,,,,,,,,,1.963,12.14,1217,269,0,249.8,0.07,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/24/22,0,76.64,1315,53.21,45,63.87,27.15,,,,,,,,,,3.946,28.91,446,348,0.01,426.8,0.16,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/25/22,0,77.06,1420,54.73,2330,64.59,35.02,,,,,,,,,,2.062,15.49,1241,262,0,420.4,0.133,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/26/22,0,74.21,1428,52.84,601,60.92,66.87,,,,,,,,,,1.714,15.49,1241,274,0,411.4,0.117,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/27/22,0,76.27,1419,52.6,429,61.64,69.73,,,,,,,,,,1.818,13.82,1338,248,0,396.5,0.113,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/28/22,0,78.58,1354,53.7,528,62.21,69.64,,,,,,,,,,2.133,18.85,1433,286,0,395.4,0.116,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/29/22,0,78.46,1333,54.55,201,64.13,56.03,,,,,,,,,,2.607,15.49,1245,297,0,400.7,0.124,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/30/22,0,80.6,1324,55.03,451,67.75,43.32,,,,,,,,,,2.442,13.82,1407,303,0,395.8,0.13,*,,,,,,,,,,,,,,,,,,,,
Foothills,10/31/22,0,80.2,1014,58.73,319,67.7,41.69,,,,,,,,,,1.977,12.14,1050,314,0,331.7,0.106,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/1/22,0,69.96,1050,54.78,2340,60.14,69.97,,,,,,,,,,1.971,13.82,1326,94,0,375.2,0.099,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/2/22,0,64,1447,49.07,2344,55.26,78.77,,,,,,,,,,2.079,15.49,1547,252,0.14,248.6,0.063,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/3/22,0,62.61,1404,45.54,514,52.42,58.51,,,,,,,,,,4.864,20.52,231,292,0,387.7,0.106,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/4/22,0,67.29,1329,47.25,35,56.54,42.42,,,,,,,,,,2.529,13.82,1155,294,0,369.8,0.105,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/5/22,0,71.91,1323,50.78,515,58.9,46.06,,,,,,,,,,2.256,13.82,1158,260,0,383.8,0.112,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/6/22,0,71.42,1305,50.53,613,58.57,62.06,,,,,,,,,,1.596,15.49,1217,277,0,364.8,0.098,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/7/22,0,60.6,1332,52.6,2303,55.69,92.3,,,,,,,,,,1.699,12.14,1230,134,0.35,93.3,0.027,S,,,,,,,,,,,,,,,,,,,,
Foothills,11/8/22,0,58.67,1106,47.13,1920,53.76,92.1,,,,,,,,,,3.453,35.62,1704,292,2.29,54.31,0.019,S,,,,,,,,,,,,,,,,,,,,
Foothills,11/9/22,0,61.21,1301,45.91,200,50.59,78.65,,,,,,,,,,2.645,17.17,138,305,0.22,316.6,0.074,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/10/22,0,66.68,1322,45.07,249,54.86,50.78,,,,,,,,,,2.016,13.82,2339,90,0,364,0.095,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/11/22,0,69.54,1138,50.78,531,58.41,30.58,,,,,,,,,,2.245,15.49,557,126,0,338.5,0.1,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/12/22,0,69.11,1323,47.61,2316,56.52,40.75,,,,,,,,,,2.071,13.82,1211,284,0,357.9,0.1,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/13/22,0,67.41,1407,46.4,407,54.02,62.62,,,,,,,,,,2.298,17.17,1400,282,0,351.2,0.088,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/14/22,0,68.14,1342,47.25,53,56.74,46.07,,,,,,,,,,2.593,15.49,1415,269,0,353.4,0.098,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/15/22,0,70.81,1320,49.92,357,60,31.85,,,,,,,,,,3.603,32.26,2254,111,0,351.3,0.12,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/16/22,0,71.89,1213,52.83,507,61.93,13.47,,,,,,,,,,8.04,42.33,504,24,0,364.7,0.154,M,,,,,,,,,,,,,,,,,,,,
Foothills,11/17/22,0,76.03,1317,55.1,555,62.89,18.53,,,,,,,,,,2.199,22.2,14,306,0,335.8,0.108,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/18/22,0,70.2,1439,48.59,435,59.59,33.57,,,,,,,,,,2.508,22.2,2235,96,0,350.7,0.101,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/19/22,0,71.18,1218,56.48,644,62.63,15.11,,,,,,,,,,5.543,35.62,434,261,0,357.4,0.15,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/20/22,0,78.58,1314,54.67,208,64.66,17.86,,,,,,,,,,2.255,13.82,1413,270,0,353.9,0.113,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/21/22,0,74.34,1300,56.98,555,63.42,17.94,,,,,,,,,,1.885,10.46,1150,279,0,310.6,0.095,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/22/22,0,73.35,1343,53.82,656,61.32,22.18,,,,,,,,,,1.763,12.14,1222,270,0,339.6,0.1,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/23/22,0,72.39,1405,50.65,556,60.7,29.96,,,,,,,,,,1.915,12.14,2356,134,0,338.1,0.096,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/24/22,0,74.57,1321,55.63,35,65.5,13.61,,,,,,,,,,3.165,20.52,1036,100,0,344.6,0.122,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/25/22,0,76.52,1306,55.4,305,63.24,16.36,,,,,,,,,,2.844,22.2,1338,289,0,338.3,0.122,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/26/22,0,71.18,1335,50.53,2315,59.64,28.29,,,,,,,,,,1.262,10.46,1138,279,0,332.7,0.088,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/27/22,0,73.11,1348,49.19,2245,58.21,50.09,,,,,,,,,,1.523,10.46,1411,286,0,332.8,0.092,*,,,,,,,,,,,,,,,,,,,,
